1806
    58 1 apple1/apple1-090-135
    59 1 apple1/apple1-090-180
    60 1 apple1/apple1-090-225
    61 1 apple1/apple1-090-248
    62 1 apple1/apple1-090-270
    63 1 apple2/apple2-000-000
    64 1 apple2/apple2-022-000
    65 1 apple2/apple2-022-090
    66 1 apple2/apple2-035-045
    67 1 apple2/apple2-035-135
    68 1 apple2/apple2-045-000
    69 1 apple2/apple2-045-090
    70 1 apple2/apple2-066-027
    71 1 apple2/apple2-066-063
    72 1 apple2/apple2-066-117
    73 1 apple2/apple2-066-153
    74 1 apple2/apple2-090-000
    75 1 apple2/apple2-090-045
    76 1 apple2/apple2-090-068
    77 1 apple2/apple2-090-090
    78 1 apple2/apple2-090-112
    79 1 apple2/apple2-090-135
    80 1 apple2/apple2-090-180
    81 1 apple2/apple2-090-225
    82 1 apple2/apple2-090-248
    83 1 apple2/apple2-090-270
    84 1 apple3/apple3-000-000
    85 1 apple3/apple3-022-000
    86 1 apple3/apple3-022-090
    87 1 apple3/apple3-035-045
    88 1 apple3/apple3-035-135
    89 1 apple3/apple3-045-000
    90 1 apple3/apple3-045-090
    91 1 apple3/apple3-066-027
    92 1 apple3/apple3-066-063
    93 1 apple3/apple3-066-117
    94 1 apple3/apple3-066-153
    95 1 apple3/apple3-090-000
    96 1 apple3/apple3-090-045
    97 1 apple3/apple3-090-068
    98 1 apple3/apple3-090-090
    99 1 apple3/apple3-090-112
   100 1 apple3/apple3-090-135
   101 1 apple3/apple3-090-180
   102 1 apple3/apple3-090-225
   103 1 apple3/apple3-090-248
   104 1 apple3/apple3-090-270
   105 1 apple4/apple4-000-000
   106 1 apple4/apple4-022-000
   107 1 apple4/apple4-022-090
   108 1 apple4/apple4-035-045
   109 1 apple4/apple4-035-135
   110 1 apple4/apple4-045-000
   111 1 apple4/apple4-045-090
   112 1 apple4/apple4-066-027
   113 1 apple4/apple4-066-063
   114 1 apple4/apple4-066-117
   115 1 apple4/apple4-066-153
   116 1 apple4/apple4-090-000
   117 1 apple4/apple4-090-045
   118 1 apple4/apple4-090-068
   119 1 apple4/apple4-090-090
   120 1 apple4/apple4-090-112
   121 1 apple4/apple4-090-135
   122 1 apple4/apple4-090-180
   123 1 apple4/apple4-090-225
   124 1 apple4/apple4-090-248
   125 1 apple4/apple4-090-270
   126 1 apple5/apple5-000-000
   127 1 apple5/apple5-022-000
   128 1 apple5/apple5-022-090
   129 1 apple5/apple5-035-045
   130 1 apple5/apple5-035-135
   131 1 apple5/apple5-045-000
   132 1 apple5/apple5-045-090
   133 1 apple5/apple5-066-027
   134 1 apple5/apple5-066-063
   135 1 apple5/apple5-066-117
   136 1 apple5/apple5-066-153
   137 1 apple5/apple5-090-000
   138 1 apple5/apple5-090-045
   139 1 apple5/apple5-090-068
   140 1 apple5/apple5-090-090
   141 1 apple5/apple5-090-112
   142 1 apple5/apple5-090-135
   143 1 apple5/apple5-090-180
   144 1 apple5/apple5-090-225
   145 1 apple5/apple5-090-248
   146 1 apple5/apple5-090-270
   147 1 apple6/apple6-000-000
   148 1 apple6/apple6-022-000
   149 1 apple6/apple6-022-090
   150 1 apple6/apple6-035-045
   151 1 apple6/apple6-035-135
   152 1 apple6/apple6-045-000
   153 1 apple6/apple6-045-090
   154 1 apple6/apple6-066-027
   155 1 apple6/apple6-066-063
   156 1 apple6/apple6-066-117
   157 1 apple6/apple6-066-153
   158 1 apple6/apple6-090-000
   159 1 apple6/apple6-090-045
   160 1 apple6/apple6-090-068
   161 1 apple6/apple6-090-090
   162 1 apple6/apple6-090-112
   163 1 apple6/apple6-090-135
   164 1 apple6/apple6-090-180
   165 1 apple6/apple6-090-225
   166 1 apple6/apple6-090-248
   167 1 apple6/apple6-090-270
   168 1 apple7/apple7-000-000
   169 1 apple7/apple7-022-000
   170 1 apple7/apple7-022-090
   171 1 apple7/apple7-035-045
   172 1 apple7/apple7-035-135
   173 1 apple7/apple7-045-000
   174 1 apple7/apple7-045-090
   175 1 apple7/apple7-066-027
   176 1 apple7/apple7-066-063
   177 1 apple7/apple7-066-117
   178 1 apple7/apple7-066-153
   179 1 apple7/apple7-090-000
   180 1 apple7/apple7-090-045
   181 1 apple7/apple7-090-068
   182 1 apple7/apple7-090-090
   183 1 apple7/apple7-090-112
   184 1 apple7/apple7-090-135
   185 1 apple7/apple7-090-180
   186 1 apple7/apple7-090-225
   187 1 apple7/apple7-090-248
   188 1 apple7/apple7-090-270
   189 1 apple8/apple8-000-000
   190 1 apple8/apple8-022-000
   191 1 apple8/apple8-022-090
   192 1 apple8/apple8-035-045
   193 1 apple8/apple8-035-135
   194 1 apple8/apple8-045-000
   195 1 apple8/apple8-045-090
   196 1 apple8/apple8-066-027
   197 1 apple8/apple8-066-063
   198 1 apple8/apple8-066-117
   199 1 apple8/apple8-066-153
   200 1 apple8/apple8-090-000
   201 1 apple8/apple8-090-045
   202 1 apple8/apple8-090-068
   203 1 apple8/apple8-090-090
   204 1 apple8/apple8-090-112
   205 1 apple8/apple8-090-135
   206 1 apple8/apple8-090-180
   207 1 apple8/apple8-090-225
   208 1 apple8/apple8-090-248
   209 1 apple8/apple8-090-270
   210 1 apple9/apple9-000-000
   211 1 apple9/apple9-022-000
   212 1 apple9/apple9-022-090
   213 1 apple9/apple9-035-045
   214 1 apple9/apple9-035-135
   215 1 apple9/apple9-045-000
   216 1 apple9/apple9-045-090
   217 1 apple9/apple9-066-027
   218 1 apple9/apple9-066-063
   219 1 apple9/apple9-066-117
   220 1 apple9/apple9-066-153
   221 1 apple9/apple9-090-000
   222 1 apple9/apple9-090-045
   223 1 apple9/apple9-090-068
   224 1 apple9/apple9-090-090
   225 1 apple9/apple9-090-112
   226 1 apple9/apple9-090-135
   227 1 apple9/apple9-090-180
   228 1 apple9/apple9-090-225
   229 1 apple9/apple9-090-248
   230 1 apple9/apple9-090-270
   231 2 car11/car11-000-000
   232 2 car11/car11-022-000
   233 2 car11/car11-022-090
   234 2 car11/car11-035-045
   235 2 car11/car11-035-135
   236 2 car11/car11-045-000
   237 2 car11/car11-045-090
   238 2 car11/car11-066-027
   239 2 car11/car11-066-063
   240 2 car11/car11-066-117
   241 2 car11/car11-066-153
   242 2 car11/car11-090-000
   243 2 car11/car11-090-045
   244 2 car11/car11-090-068
   245 2 car11/car11-090-090
   246 2 car11/car11-090-112
   247 2 car11/car11-090-135
   248 2 car11/car11-090-180
   249 2 car11/car11-090-225
   250 2 car11/car11-090-248
   251 2 car11/car11-090-270
   252 2 car12/car12-000-000
   253 2 car12/car12-022-000
   254 2 car12/car12-022-090
   255 2 car12/car12-035-045
   256 2 car12/car12-035-135
   257 2 car12/car12-045-000
   258 2 car12/car12-045-090
   259 2 car12/car12-066-027
   260 2 car12/car12-066-063
   261 2 car12/car12-066-117
   262 2 car12/car12-066-153
   263 2 car12/car12-090-000
   264 2 car12/car12-090-045
   265 2 car12/car12-090-068
   266 2 car12/car12-090-090
   267 2 car12/car12-090-112
   268 2 car12/car12-090-135
   269 2 car12/car12-090-180
   270 2 car12/car12-090-225
   271 2 car12/car12-090-248
   272 2 car12/car12-090-270
   273 2 car14/car14-000-000
   274 2 car14/car14-022-000
   275 2 car14/car14-022-090
   276 2 car14/car14-035-045
   277 2 car14/car14-035-135
   278 2 car14/car14-045-000
   279 2 car14/car14-045-090
   280 2 car14/car14-066-027
   281 2 car14/car14-066-063
   282 2 car14/car14-066-117
   283 2 car14/car14-066-153
   284 2 car14/car14-090-000
   285 2 car14/car14-090-045
   286 2 car14/car14-090-068
   287 2 car14/car14-090-090
   288 2 car14/car14-090-112
   289 2 car14/car14-090-135
   290 2 car14/car14-090-180
   291 2 car14/car14-090-225
   292 2 car14/car14-090-248
   293 2 car14/car14-090-270
   294 2 car1/car1-000-000
   295 2 car1/car1-022-000
   296 2 car1/car1-022-090
   297 2 car1/car1-035-045
   298 2 car1/car1-035-135
   299 2 car1/car1-045-000
   300 2 car1/car1-045-090
   301 2 car1/car1-066-027
   302 2 car1/car1-066-063
   303 2 car1/car1-066-117
   304 2 car1/car1-066-153
   305 2 car1/car1-090-000
   306 2 car1/car1-090-045
   307 2 car1/car1-090-068
   308 2 car1/car1-090-090
   309 2 car1/car1-090-112
   310 2 car1/car1-090-135
   311 2 car1/car1-090-180
   312 2 car1/car1-090-225
   313 2 car1/car1-090-248
   314 2 car1/car1-090-270
   315 2 car2/car2-000-000
   316 2 car2/car2-022-000
   317 2 car2/car2-022-090
   318 2 car2/car2-035-045
   319 2 car2/car2-035-135
   320 2 car2/car2-045-000
   321 2 car2/car2-045-090
   322 2 car2/car2-066-027
   323 2 car2/car2-066-063
   324 2 car2/car2-066-117
   325 2 car2/car2-066-153
   326 2 car2/car2-090-000
   327 2 car2/car2-090-045
   328 2 car2/car2-090-068
   329 2 car2/car2-090-090
   330 2 car2/car2-090-112
   331 2 car2/car2-090-135
   332 2 car2/car2-090-180
   333 2 car2/car2-090-225
   334 2 car2/car2-090-248
   335 2 car2/car2-090-270
   336 2 car3/car3-000-000
   337 2 car3/car3-022-000
   338 2 car3/car3-022-090
   339 2 car3/car3-035-045
   340 2 car3/car3-035-135
   341 2 car3/car3-045-000
   342 2 car3/car3-045-090
   343 2 car3/car3-066-027
   344 2 car3/car3-066-063
   345 2 car3/car3-066-117
   346 2 car3/car3-066-153
   347 2 car3/car3-090-000
   348 2 car3/car3-090-045
   349 2 car3/car3-090-068
   350 2 car3/car3-090-090
   351 2 car3/car3-090-112
   352 2 car3/car3-090-135
   353 2 car3/car3-090-180
   354 2 car3/car3-090-225
   355 2 car3/car3-090-248
   356 2 car3/car3-090-270
   357 2 car5/car5-000-000
   358 2 car5/car5-022-000
   359 2 car5/car5-022-090
   360 2 car5/car5-035-045
   361 2 car5/car5-035-135
   362 2 car5/car5-045-000
   363 2 car5/car5-045-090
   364 2 car5/car5-066-027
   365 2 car5/car5-066-063
   366 2 car5/car5-066-117
   367 2 car5/car5-066-153
   368 2 car5/car5-090-000
   369 2 car5/car5-090-045
   370 2 car5/car5-090-068
   371 2 car5/car5-090-090
   372 2 car5/car5-090-112
   373 2 car5/car5-090-135
   374 2 car5/car5-090-180
   375 2 car5/car5-090-225
   376 2 car5/car5-090-248
   377 2 car5/car5-090-270
   378 2 car6/car6-000-000
   379 2 car6/car6-022-000
   380 2 car6/car6-022-090
   381 2 car6/car6-035-045
   382 2 car6/car6-035-135
   383 2 car6/car6-045-000
   384 2 car6/car6-045-090
   385 2 car6/car6-066-027
   386 2 car6/car6-066-063
   387 2 car6/car6-066-117
   388 2 car6/car6-066-153
   389 2 car6/car6-090-000
   390 2 car6/car6-090-045
   391 2 car6/car6-090-068
   392 2 car6/car6-090-090
   393 2 car6/car6-090-112
   394 2 car6/car6-090-135
   395 2 car6/car6-090-180
   396 2 car6/car6-090-225
   397 2 car6/car6-090-248
   398 2 car6/car6-090-270
   399 2 car7/car7-000-000
   400 2 car7/car7-022-000
   401 2 car7/car7-022-090
   402 2 car7/car7-035-045
   403 2 car7/car7-035-135
   404 2 car7/car7-045-000
   405 2 car7/car7-045-090
   406 2 car7/car7-066-027
   407 2 car7/car7-066-063
   408 2 car7/car7-066-117
   409 2 car7/car7-066-153
   410 2 car7/car7-090-000
   411 2 car7/car7-090-045
   412 2 car7/car7-090-068
   413 2 car7/car7-090-090
   414 2 car7/car7-090-112
   415 2 car7/car7-090-135
   416 2 car7/car7-090-180
   417 2 car7/car7-090-225
   418 2 car7/car7-090-248
   419 2 car7/car7-090-270
   420 2 car9/car9-000-000
   421 2 car9/car9-022-000
   422 2 car9/car9-022-090
   423 2 car9/car9-035-045
   424 2 car9/car9-035-135
   425 2 car9/car9-045-000
   426 2 car9/car9-045-090
   427 2 car9/car9-066-027
   428 2 car9/car9-066-063
   429 2 car9/car9-066-117
   430 2 car9/car9-066-153
   431 2 car9/car9-090-000
   432 2 car9/car9-090-045
   433 2 car9/car9-090-068
   434 2 car9/car9-090-090
   435 2 car9/car9-090-112
   436 2 car9/car9-090-135
   437 2 car9/car9-090-180
   438 2 car9/car9-090-225
   439 2 car9/car9-090-248
   440 2 car9/car9-090-270
   441 3 cow10/cow10-000-000
   442 3 cow10/cow10-022-000
   443 3 cow10/cow10-022-090
   444 3 cow10/cow10-035-045
   445 3 cow10/cow10-035-135
   446 3 cow10/cow10-045-000
   447 3 cow10/cow10-045-090
   448 3 cow10/cow10-066-027
   449 3 cow10/cow10-066-063
   450 3 cow10/cow10-066-117
   451 3 cow10/cow10-066-153
   452 3 cow10/cow10-090-000
   453 3 cow10/cow10-090-045
   454 3 cow10/cow10-090-068
   455 3 cow10/cow10-090-090
   456 3 cow10/cow10-090-112
   457 3 cow10/cow10-090-135
   458 3 cow10/cow10-090-180
   459 3 cow10/cow10-090-225
   460 3 cow10/cow10-090-248
   461 3 cow10/cow10-090-270
   462 3 cow1/cow1-000-000
   463 3 cow1/cow1-022-000
   464 3 cow1/cow1-022-090
   465 3 cow1/cow1-035-045
   466 3 cow1/cow1-035-135
   467 3 cow1/cow1-045-000
   468 3 cow1/cow1-045-090
   469 3 cow1/cow1-066-027
   470 3 cow1/cow1-066-063
   471 3 cow1/cow1-066-117
   472 3 cow1/cow1-066-153
   473 3 cow1/cow1-090-000
   474 3 cow1/cow1-090-045
   475 3 cow1/cow1-090-068
   476 3 cow1/cow1-090-090
   477 3 cow1/cow1-090-112
   478 3 cow1/cow1-090-135
   479 3 cow1/cow1-090-180
   480 3 cow1/cow1-090-225
   481 3 cow1/cow1-090-248
   482 3 cow1/cow1-090-270
   483 3 cow2/cow2-000-000
   484 3 cow2/cow2-022-000
   485 3 cow2/cow2-022-090
   486 3 cow2/cow2-035-045
   487 3 cow2/cow2-035-135
   488 3 cow2/cow2-045-000
   489 3 cow2/cow2-045-090
   490 3 cow2/cow2-066-027
   491 3 cow2/cow2-066-063
   492 3 cow2/cow2-066-117
   493 3 cow2/cow2-066-153
   494 3 cow2/cow2-090-000
   495 3 cow2/cow2-090-045
   496 3 cow2/cow2-090-068
   497 3 cow2/cow2-090-090
   498 3 cow2/cow2-090-112
   499 3 cow2/cow2-090-135
   500 3 cow2/cow2-090-180
   501 3 cow2/cow2-090-225
   502 3 cow2/cow2-090-248
   503 3 cow2/cow2-090-270
   504 3 cow3/cow3-000-000
   505 3 cow3/cow3-022-000
   506 3 cow3/cow3-022-090
   507 3 cow3/cow3-035-045
   508 3 cow3/cow3-035-135
   509 3 cow3/cow3-045-000
   510 3 cow3/cow3-045-090
   511 3 cow3/cow3-066-027
   512 3 cow3/cow3-066-063
   513 3 cow3/cow3-066-117
   514 3 cow3/cow3-066-153
   515 3 cow3/cow3-090-000
   516 3 cow3/cow3-090-045
   517 3 cow3/cow3-090-068
   518 3 cow3/cow3-090-090
   519 3 cow3/cow3-090-112
   520 3 cow3/cow3-090-135
   521 3 cow3/cow3-090-180
   522 3 cow3/cow3-090-225
   523 3 cow3/cow3-090-248
   524 3 cow3/cow3-090-270
   525 3 cow4/cow4-000-000
   526 3 cow4/cow4-022-000
   527 3 cow4/cow4-022-090
   528 3 cow4/cow4-035-045
   529 3 cow4/cow4-035-135
   530 3 cow4/cow4-045-000
   531 3 cow4/cow4-045-090
   532 3 cow4/cow4-066-027
   533 3 cow4/cow4-066-063
   534 3 cow4/cow4-066-117
   535 3 cow4/cow4-066-153
   536 3 cow4/cow4-090-000
   537 3 cow4/cow4-090-045
   538 3 cow4/cow4-090-068
   539 3 cow4/cow4-090-090
   540 3 cow4/cow4-090-112
   541 3 cow4/cow4-090-135
   542 3 cow4/cow4-090-180
   543 3 cow4/cow4-090-225
   544 3 cow4/cow4-090-248
   545 3 cow4/cow4-090-270
   546 3 cow5/cow5-000-000
   547 3 cow5/cow5-022-000
   548 3 cow5/cow5-022-090
   549 3 cow5/cow5-035-045
   550 3 cow5/cow5-035-135
   551 3 cow5/cow5-045-000
   552 3 cow5/cow5-045-090
   553 3 cow5/cow5-066-027
   554 3 cow5/cow5-066-063
   555 3 cow5/cow5-066-117
   556 3 cow5/cow5-066-153
   557 3 cow5/cow5-090-000
   558 3 cow5/cow5-090-045
   559 3 cow5/cow5-090-068
   560 3 cow5/cow5-090-090
   561 3 cow5/cow5-090-112
   562 3 cow5/cow5-090-135
   563 3 cow5/cow5-090-180
   564 3 cow5/cow5-090-225
   565 3 cow5/cow5-090-248
   566 3 cow5/cow5-090-270
   567 3 cow6/cow6-000-000
   568 3 cow6/cow6-022-000
   569 3 cow6/cow6-022-090
   570 3 cow6/cow6-035-045
   571 3 cow6/cow6-035-135
   572 3 cow6/cow6-045-000
   573 3 cow6/cow6-045-090
   574 3 cow6/cow6-066-027
   575 3 cow6/cow6-066-063
   576 3 cow6/cow6-066-117
   577 3 cow6/cow6-066-153
   578 3 cow6/cow6-090-000
   579 3 cow6/cow6-090-045
   580 3 cow6/cow6-090-068
   581 3 cow6/cow6-090-090
   582 3 cow6/cow6-090-112
   583 3 cow6/cow6-090-135
   584 3 cow6/cow6-090-180
   585 3 cow6/cow6-090-225
   586 3 cow6/cow6-090-248
   587 3 cow6/cow6-090-270
   588 3 cow7/cow7-000-000
   589 3 cow7/cow7-022-000
   590 3 cow7/cow7-022-090
   591 3 cow7/cow7-035-045
   592 3 cow7/cow7-035-135
   593 3 cow7/cow7-045-000
   594 3 cow7/cow7-045-090
   595 3 cow7/cow7-066-027
   596 3 cow7/cow7-066-063
   597 3 cow7/cow7-066-117
   598 3 cow7/cow7-066-153
   599 3 cow7/cow7-090-000
   600 3 cow7/cow7-090-045
   601 3 cow7/cow7-090-068
   602 3 cow7/cow7-090-090
   603 3 cow7/cow7-090-112
   604 3 cow7/cow7-090-135
   605 3 cow7/cow7-090-180
   606 3 cow7/cow7-090-225
   607 3 cow7/cow7-090-248
   608 3 cow7/cow7-090-270
   609 3 cow8/cow8-000-000
   610 3 cow8/cow8-022-000
   611 3 cow8/cow8-022-090
   612 3 cow8/cow8-035-045
   613 3 cow8/cow8-035-135
   614 3 cow8/cow8-045-000
   615 3 cow8/cow8-045-090
   616 3 cow8/cow8-066-027
   617 3 cow8/cow8-066-063
   618 3 cow8/cow8-066-117
   619 3 cow8/cow8-066-153
   620 3 cow8/cow8-090-000
   621 3 cow8/cow8-090-045
   622 3 cow8/cow8-090-068
   623 3 cow8/cow8-090-090
   624 3 cow8/cow8-090-112
   625 3 cow8/cow8-090-135
   626 3 cow8/cow8-090-180
   627 3 cow8/cow8-090-225
   628 3 cow8/cow8-090-248
   629 3 cow8/cow8-090-270
   630 3 cow9/cow9-000-000
   631 3 cow9/cow9-022-000
   632 3 cow9/cow9-022-090
   633 3 cow9/cow9-035-045
   634 3 cow9/cow9-035-135
   635 3 cow9/cow9-045-000
   636 3 cow9/cow9-045-090
   637 3 cow9/cow9-066-027
   638 3 cow9/cow9-066-063
   639 3 cow9/cow9-066-117
   640 3 cow9/cow9-066-153
   641 3 cow9/cow9-090-000
   642 3 cow9/cow9-090-045
   643 3 cow9/cow9-090-068
   644 3 cow9/cow9-090-090
   645 3 cow9/cow9-090-112
   646 3 cow9/cow9-090-135
   647 3 cow9/cow9-090-180
   648 3 cow9/cow9-090-225
   649 3 cow9/cow9-090-248
   650 3 cow9/cow9-090-270
   651 3 cowcup1/cowcup1-000-000
   652 3 cowcup1/cowcup1-022-000
   653 3 cowcup1/cowcup1-022-090
   654 3 cowcup1/cowcup1-035-045
   655 3 cowcup1/cowcup1-035-135
   656 3 cowcup1/cowcup1-045-000
   657 3 cowcup1/cowcup1-045-090
   658 3 cowcup1/cowcup1-066-027
   659 3 cowcup1/cowcup1-066-063
   660 3 cowcup1/cowcup1-066-117
   661 3 cowcup1/cowcup1-066-153
   662 3 cowcup1/cowcup1-090-000
   663 3 cowcup1/cowcup1-090-045
   664 3 cowcup1/cowcup1-090-068
   665 3 cowcup1/cowcup1-090-090
   666 3 cowcup1/cowcup1-090-112
   667 3 cowcup1/cowcup1-090-135
   668 3 cowcup1/cowcup1-090-180
   669 3 cowcup1/cowcup1-090-225
   670 3 cowcup1/cowcup1-090-248
   671 3 cowcup1/cowcup1-090-270
   672 4 cup10/cup10-000-000
   673 4 cup10/cup10-022-000
   674 4 cup10/cup10-022-090
   675 4 cup10/cup10-035-045
   676 4 cup10/cup10-035-135
   677 4 cup10/cup10-045-000
   678 4 cup10/cup10-045-090
   679 4 cup10/cup10-066-027
   680 4 cup10/cup10-066-063
   681 4 cup10/cup10-066-117
   682 4 cup10/cup10-066-153
   683 4 cup10/cup10-090-000
   684 4 cup10/cup10-090-045
   685 4 cup10/cup10-090-068
   686 4 cup10/cup10-090-090
   687 4 cup10/cup10-090-112
   688 4 cup10/cup10-090-135
   689 4 cup10/cup10-090-180
   690 4 cup10/cup10-090-225
   691 4 cup10/cup10-090-248
   692 4 cup10/cup10-090-270
   693 4 cup13/cup13-000-000
   694 4 cup13/cup13-022-000
   695 4 cup13/cup13-022-090
   696 4 cup13/cup13-035-045
   697 4 cup13/cup13-035-135
   698 4 cup13/cup13-045-000
   699 4 cup13/cup13-045-090
   700 4 cup13/cup13-066-027
   701 4 cup13/cup13-066-063
   702 4 cup13/cup13-066-117
   703 4 cup13/cup13-066-153
   704 4 cup13/cup13-090-000
   705 4 cup13/cup13-090-045
   706 4 cup13/cup13-090-068
   707 4 cup13/cup13-090-090
   708 4 cup13/cup13-090-112
   709 4 cup13/cup13-090-135
   710 4 cup13/cup13-090-180
   711 4 cup13/cup13-090-225
   712 4 cup13/cup13-090-248
   713 4 cup13/cup13-090-270
   714 4 cup14/cup14-000-000
   715 4 cup14/cup14-022-000
   716 4 cup14/cup14-022-090
   717 4 cup14/cup14-035-045
   718 4 cup14/cup14-035-135
   719 4 cup14/cup14-045-000
   720 4 cup14/cup14-045-090
   721 4 cup14/cup14-066-027
   722 4 cup14/cup14-066-063
   723 4 cup14/cup14-066-117
   724 4 cup14/cup14-066-153
   725 4 cup14/cup14-090-000
   726 4 cup14/cup14-090-045
   727 4 cup14/cup14-090-068
   728 4 cup14/cup14-090-090
   729 4 cup14/cup14-090-112
   730 4 cup14/cup14-090-135
   731 4 cup14/cup14-090-180
   732 4 cup14/cup14-090-225
   733 4 cup14/cup14-090-248
   734 4 cup14/cup14-090-270
   735 4 cup1/cup1-000-000
   736 4 cup1/cup1-022-000
   737 4 cup1/cup1-022-090
   738 4 cup1/cup1-035-045
   739 4 cup1/cup1-035-135
   740 4 cup1/cup1-045-000
   741 4 cup1/cup1-045-090
   742 4 cup1/cup1-066-027
   743 4 cup1/cup1-066-063
   744 4 cup1/cup1-066-117
   745 4 cup1/cup1-066-153
   746 4 cup1/cup1-090-000
   747 4 cup1/cup1-090-045
   748 4 cup1/cup1-090-068
   749 4 cup1/cup1-090-090
   750 4 cup1/cup1-090-112
   751 4 cup1/cup1-090-135
   752 4 cup1/cup1-090-180
   753 4 cup1/cup1-090-225
   754 4 cup1/cup1-090-248
   755 4 cup1/cup1-090-270
   756 4 cup2/cup2-000-000
   757 4 cup2/cup2-022-000
   758 4 cup2/cup2-022-090
   759 4 cup2/cup2-035-045
   760 4 cup2/cup2-035-135
   761 4 cup2/cup2-045-000
   762 4 cup2/cup2-045-090
   763 4 cup2/cup2-066-027
   764 4 cup2/cup2-066-063
   765 4 cup2/cup2-066-117
   766 4 cup2/cup2-066-153
   767 4 cup2/cup2-090-000
   768 4 cup2/cup2-090-045
   769 4 cup2/cup2-090-068
   770 4 cup2/cup2-090-090
   771 4 cup2/cup2-090-112
   772 4 cup2/cup2-090-135
   773 4 cup2/cup2-090-180
   774 4 cup2/cup2-090-225
   775 4 cup2/cup2-090-248
   776 4 cup2/cup2-090-270
   777 4 cup3/cup3-000-000
   778 4 cup3/cup3-022-000
   779 4 cup3/cup3-022-090
   780 4 cup3/cup3-035-045
   781 4 cup3/cup3-035-135
   782 4 cup3/cup3-045-000
   783 4 cup3/cup3-045-090
   784 4 cup3/cup3-066-027
   785 4 cup3/cup3-066-063
   786 4 cup3/cup3-066-117
   787 4 cup3/cup3-066-153
   788 4 cup3/cup3-090-000
   789 4 cup3/cup3-090-045
   790 4 cup3/cup3-090-068
   791 4 cup3/cup3-090-090
   792 4 cup3/cup3-090-112
   793 4 cup3/cup3-090-135
   794 4 cup3/cup3-090-180
   795 4 cup3/cup3-090-225
   796 4 cup3/cup3-090-248
   797 4 cup3/cup3-090-270
   798 4 cup4/cup4-000-000
   799 4 cup4/cup4-022-000
   800 4 cup4/cup4-022-090
   801 4 cup4/cup4-035-045
   802 4 cup4/cup4-035-135
   803 4 cup4/cup4-045-000
   804 4 cup4/cup4-045-090
   805 4 cup4/cup4-066-027
   806 4 cup4/cup4-066-063
   807 4 cup4/cup4-066-117
   808 4 cup4/cup4-066-153
   809 4 cup4/cup4-090-000
   810 4 cup4/cup4-090-045
   811 4 cup4/cup4-090-068
   812 4 cup4/cup4-090-090
   813 4 cup4/cup4-090-112
   814 4 cup4/cup4-090-135
   815 4 cup4/cup4-090-180
   816 4 cup4/cup4-090-225
   817 4 cup4/cup4-090-248
   818 4 cup4/cup4-090-270
   819 4 cup5/cup5-000-000
   820 4 cup5/cup5-022-000
   821 4 cup5/cup5-022-090
   822 4 cup5/cup5-035-045
   823 4 cup5/cup5-035-135
   824 4 cup5/cup5-045-000
   825 4 cup5/cup5-045-090
   826 4 cup5/cup5-066-027
   827 4 cup5/cup5-066-063
   828 4 cup5/cup5-066-117
   829 4 cup5/cup5-066-153
   830 4 cup5/cup5-090-000
   831 4 cup5/cup5-090-045
   832 4 cup5/cup5-090-068
   833 4 cup5/cup5-090-090
   834 4 cup5/cup5-090-112
   835 4 cup5/cup5-090-135
   836 4 cup5/cup5-090-180
   837 4 cup5/cup5-090-225
   838 4 cup5/cup5-090-248
   839 4 cup5/cup5-090-270
   840 4 cup6/cup6-000-000
   841 4 cup6/cup6-022-000
